"nome","resumo","coordenador"
"LITURGIA E ARTE","O projeto de extensão liturgia e arte foi criado em 2021 a partir do trabalho de transcrição de partituras para auxiliar músicos no serviço litúrgico. Mais do que uma prestação de serviço o trabalho incentivou a criação de um arquivo on-line que visava a preservação de patrimônio musical religioso disponibilizando ao público em geral. A possibilidade de atuar com a universidade em valorosa troca de saberes com a participacao de nossos alunos e servidores religiosos apreciadores de arte ( leigos ou não) historiadores músicos e público em geral são enriquecidos pelo diálogo encontros e eventos manifestações populares e religiosas tradicionais.","Isabel Arco Verde Santos"
"MOSTRA FORMAÇÃO – EXPOSIÇÃO DOS ALUNOS FORMANDOS DO INSTITUTO DE ARTES DA UERJ","O projeto de extensão mostra formação tem a pretensão de criar condições e promover recursos para expor a pesquisa dos alunos formandos do instituto de artes da uerj de forma ampla para toda comunidade do rio de janeiro especialmente o público interessado em acessar a arte e cultura produzida na cidade. A mostra em questão é realizada anualmente desde 2009 e destina-se à exibir a produção dos alunos formandos do curso de bacharelado em artes visuais matriculados nas disciplinas trabalho final de graduação 1 e 2 (dois últimos períodos do curso). Desde 2015 ela ampliou sua audiência passando a ser apresentada fora do campus da uerj em espaços institucionais e independentes como o espaço és uma maluca (2015) centro municipal de artes hélio oiticica (2017 2018 2019 2022 e 2023) xow.Rumi e tropigalpão (em 2023) e paço imperial (2024). Desde 2017 a mostra passou a incluir a participação dos alunos formandos do curso de licenciatura em artes visuais e bacharelado em história da arte. O projeto contempla além da realização da mostra a criação de uma publicação que exibe a pesquisa dos artistas expositores (sob a forma de texto e imagem) artigos dos alunos formandos em história da arte e textos de professores e críticos convidados. A mostra conta ainda com um projeto educativo criado pelos alunos formandos de licenciatura e um debate aberto ao público entre todos os atores envolvidos e profissionais convidados. Desde 2018 a mostra tem integrado à sua programação as defesas de monografia de final de curso dos artistas expositores apresentadas no equipamento que abriga a mostra e aberto à toda comunidade. Desde 2024 este projeto coordena a participação de alunos formandos do curso de artes visuais da uerj no projeto percursos iniciativa que promove exposições de artistas formandos dos cursos de artes da uff ufrj ufes ufmg e uerj em equipamentos culturais destas universidades.","Alexandre Vogler De Moraes"
"IMAGINAÇÕES URBANAS","O projeto de extensão imaginações urbanas constitui uma iniciativa de reflexão coletiva sobre a produção do espaço na cidade contemporânea realizada por uma equipe de alunos professores trabalhadores membros da comunidade e artistas no âmbito do departamento de arquitetura e urbanismo da escola superior de desenho industrial da uerj. O intuito é o de se debater sobre a pertinência e possibilidade de realização de intervenções de arte urbana considerando a capacidade destas de cumprirem funções sociais e pedagógicas e de promoverem transformações na interpretação dos territórios por parte da sociedade. Na cidade contemporânea estão gravados a sobreposição dos tempos modos de vida e a combinação de dimensões constituintes de suas dinâmicas. Nela também se articulam os fatores que participam da constituição da vida mental das pessoas e de suas interpretações da realidade. O cotidiano tem como propriedade a capacidade de fortalecer as ligações dos membros de determinado grupo e o pertencimento do grupo ao seu espaço - em concomitância a processos antagônicos de neutralização dos olhares sobre o território. Portanto buscamos a desestabilização dos olhares provocando a transformação das interpretações na interação entre sujeito e espaço. Neste caso a arte se coloca como lugar de expressão e chave de interpretação da realidade através da promoção da troca e do estimulo à experimentação. Visamos dar oportunidade e potencializar expressões comportamentos e reivindicações através de ações artísticas. Assim a atuação se dará em intervenções que promovam a transformação da indiferença à apropriação afetiva. Para isso os atores envolvidos no projeto realizarão experiências em espaços da cidade através de expressões artísticas urbanas contemporâneas a exemplo do grafite sobre superfícies além do desenvolvimento de pesquisas e debates considerando o contexto de isolamento social.","Wagner Barboza Rufino"
"FÓRUM AMBULANTE","O fórum ambulante é uma iniciativa horizontal e colaborativa dedicada ao intercâmbio e à experimentação entre artistas e sociedade entre diversas manifestações de linguagens artísticas (cujo interesse se dedica mais detidamente tanto àquelas produções e circuitos artísticos que reivindicam para si a prerrogativa de independentes e que além disso travam franco diálogo com culturas e saberes artísticos afro-pindorâmicos – em sentido largo) e práticas de ressonância a partir do contato com essas linguagens artísticas. O objetivo deste projeto é promover grupos de discussão e de trabalho dedicados à educação artística; à educação e à formação para a educação artística; e à educação para a reflexão artística para além dos registros das escritas acadêmicas em um sentido convencional. O fórum também se dedica à prática itinerante; isto é à ocupação de outros espaços identificados à uerj para além do município do rio de janeiro.","Luiz Carlos Coelho De Oliveira"
"ESDI OFICINA GRÁFICA ABERTA","Este projeto tem como objetivo a revitalização e a reativação da oficina gráfica da escola superior de desenho industrial (esdi) da uerj além da implementação de atividades regulares que dinamizem os processos de aprendizado. A iniciativa visa não apenas resgatar a prática gráfica mas também estreitar as relações através de intercâmbios com outras instituições de ensino pesquisadores e profissionais da área gráfica. Originalmente concebida para a composição tipográfica na década de 1960 a oficina foi posteriormente equipada para impressão serigráfica mas atualmente encontra-se inoperante. Para que suas atividades possam ser retomadas é fundamental realizar uma reestruturação completa do espaço o que inclui a avaliação dos equipamentos disponíveis a aquisição de insumos e materiais e a criação de uma nova estrutura organizacional que otimize os fluxos de trabalho. A partir dessa reestruturação busca-se incorporar as atividades da oficina à grade curricular além de propor workshops cursos e palestras regulares tanto no espaço físico quanto em parcerias com outras instituições. Este modelo visa estimular a investigação e a experimentação prática em processos gráficos promovendo um diálogo entre técnicas históricas e contemporâneas além de métodos analógicos e digitais. Além de proporcionar aprendizado técnico o projeto tem potencial para incentivar a criatividade dos alunos permitindo-lhes explorar diversas ferramentas e técnicas que enriquecerão sua formação. A integração entre abordagens históricas e inovações tecnológicas ampliará as possibilidades de criação e expressão no design gráfico. Dessa forma a revitalização da oficina gráfica da esdi não apenas restabelece uma prática educativa essencial mas também prepara os alunos para os desafios do mercado contemporâneo promovendo uma formação integral que os capacite como profissionais versáteis e inovadores. Este projeto representa assim um passo fundamental para a continuidade do legado da esdi","Almir Mirabeau Da Fonseca Neto"
"ORGANIZAÇÃO E CONSERVAÇÃO DE ACERVOS FOTOGRÁFICOS","O projeto de extensão tem como proposta a organização e conservação de acervos fotográficos de arquitetos e urbanistas e de docentes de áreas correlatas com o objetivo de preservar as imagens retratadas da memória cultural e arquitetônica de nossas cidades no decorrer do tempo. De uma maneira geral estes profissionais documentaram através da fotografia momentos e paisagens ao longo de suas vidas. São registros de viagens de lazer ou trabalho que constituem um testemunho do patrimônio arquitetônico histórico e cultural e formam um acervo privado que se relacionam com seus interesses e atividades desenvolvidas. O interesse crescente de instituições públicas e privadas de pesquisa ensino e museus por estas fontes documentais tem chamando a atenção para a importante preservação conservação e organização deste rico material buscando sua perpetuação na construção da memória e identidade das futuras gerações.","Claudia Baima Mesquita"
"SÍMBOLOS MITOS E ARQUÉTIPOS: O TEATRO E AS TRADIÇÕES POPULARES NO BRASIL E NO MUNDO","Este projeto pretende ser um laboratório perene de ensino pesquisa e extensão dentro do instituto de aplicação fernando rodrigues da silveira (cap uerj ) com crianças e jovens. Neste laboratório presencial será desenvolvido um trabalho de investigação sobre as relações entre a linguagem teatral e os mais diversos folguedos e jogos teatrais de origens populares bem como com as criações universais como os romances de cavalaria e os contos populares universais. Os estudantes envolvidos entrarão em contato com uma investigação teórica e histórica sobre o fenômeno teatral por meio de leituras apreciação iconográfica acesso a vídeos e áudios e a uma investigação prática do corpo da cena e da construção textual e musical com o objetivo de construir cenas textos ficcionais dramatúrgicos e espetáculos que deverão ser apresentados para a comunidade interna e externa. Os resultados das criações dramatúrgicas serão disponibilizados no blog do projeto: o teatro no tempo e no centro de memória do cap uerj.","Ana Carolina Do Rego Barros Paiva"
"ATELIÊ DE PERFORMANCE","O ateliê de performance foi aberto em 2013 no instituto de artes – departamento de linguagens artísticas / laboratório de artes cênicas - pelo projeto de pesquisa “o corpo em performance na arte contemporânea : perspectivas cênicas e plásticas” da professora visitante eloisa brantes mendes. Em 2015 o ateliê de performance foi cadastrado como parte do projeto de pesquisa e extensão “espaço transdisciplinar de pesquisa e criação em performance” sob a coordenação da mesma efetivada como professora adjunta. Portanto trata-se de um projeto com sete anos de existência que inaugurou no instituto de artes um espaço de pesquisas práticas-teóricas no campo da performance e atua em colaboração com estudantes professores pesquisadores e artistas de diversas instituições. As atividades de pesquisa envolvem processos de criação em performance: ações/intervenções coletivas vídeos composição de movimentos performatividades experiências cênicas sonoridades composição de materiais instalação etc. O registro das atividades deste projeto voltado para a formação artística socialmente e ambientalmente engajadas metodologias de pesquisa em artes e práticas educativas estão no site www.Atelieperformance.Com no ateliê de performance as experimentações artísticas cruzam diferentes linguagens e disciplinas práticas e teorias no desenvolvimento da plasticidade das relações corpo-tempo-espaço em contextos específicos. As relações éticas-estéticas entre corpos e ambientes são vistas em suas temporalidades políticas históricas culturais e sociais. Assim a transdsiciplinaridade dos processos artísticos praticados neste projeto articula coletividades socioambientais deslocamentos estéticos e ação política no campo da performance.","Eloisa Brantes Bacellar Mendes"
"OLHOS DE VER - PRODUÇÃO DE MATERIAIS PARA EDUCAÇÃO DIGITAL INCLUSIVA SOBRE A HISTÓRIA A ARQUITETURA E O PATRIMÔNIO DE PETRÓPOLIS (RJ)","O projeto objetiva criar materiais digitais inclusivos sobre a história arquitetura e patrimônio de petrópolis (rj) onde se localiza o campus do departamento de arquitetura e urbanismo da uerj há cinco anos consolidando o projeto de interiorização e de democratização do acesso à produção de saberes tecnologias e debates produzidos para toda comunidade. Desde 2019 o curso de pós-graduação lato-sensu em gestão e restauro do patrimônio tem ampliado as pesquisas e intervenções na cidade. Além disso vários projetos de extensão e pesquisa são desenvolvidos pela equipe com blogs e redes. Em um momento de pandemia com o ensino remoto procuramos desenvolver estratégias e metodologias inovadoras para o pleno desenvolvimento da aprendizagem dos estudantes de graduação e pósgraduação. O projeto apresentado pretende contribuir para as discussões do campo do patrimônio e desenvolver materiais pedagógicos de humanidades digitais a partir da produção coletiva de um website que explore as potencialidades da linguagem digital na busca de aproximação entre o ofício do historiador e do arquiteto e as novas formas de produzir e difundir seus saberes. O eixo estruturante será a articulação do ensino-aprendizagem com foco em uma educação do olhar engajada no tempo presente na pluralidade cultural e na apropriação da cidade das fontes históricas das instituições culturais e dos lugares de memória. Dessa forma espera-se por um lado articular a formação profissional com o domínio das novas tecnologias de informação e comunicação fomentando estratégias linguagens e compartilhamento de experiências. Por outro o projeto pretende contribuir para a construção de diversas narrativas sobre a cidade desenvolvendo materiais educativos virtuais que possam democratizar o acesso às pesquisas ações pedagógicas e fontes bem como pluralizar o olhar sobre o patrimônio de petrópolis na web em geral dominado por uma perspectiva informativa turística e/ou simplificadora.","Carina Martins Costa"
"GALÍCIA TRANSATLÂNTICA","O projeto galícia transatlântica tem o objetivo de viabilizar a implementação de ações extensionistas que envolvam uma equipe de docentes discentes e pesquisadores comprometidos com a difusão da cultura da literatura e da língua galegas no brasil. Proposto por docentes com larga experiência na pesquisa de temas associados à cultura galega o projeto é realizado em articulação com o programa de estudos galegos da uerj – um programa consolidado que conta com um leitorado de galego produto de um convênio de colaboração sobre a consellería de educación e ordenación universitária da xunta de galicia e a uerj – com uma significativa rede de parcerias intra e interinstitucionais e com a participação de uma equipe qualificada. O projeto tenciona implementar um amplo conjunto de atividades extensionistas que promovam a difusão da língua da literatura e da cultura galegas sob a forma de cursos oficinas e eventos culturais por meio de atividades realizadas no âmbito uerjiano assim como em outras universidades instituições e centros culturais inclusive por via remota; propiciar oportunidades para o contato entre o público brasileiro e personalidades galegas de reconhecida importância nos âmbitos intelectual e cultural; subsidiar a realização de oficinas e cursos que tenham como principal objetivo promover a cultura galega junto ao público brasileiro; participar das atividades realizadas pelo proeg no âmbito da uerj contribuindo para a realização de eventos já consolidados como as jornadas de letras galegas; e oferecer oportunidades para que discentes dos cursos de língua e literaturas galegas oferecidas no instituto de letras deem prosseguimento aos seus estudos.","Claudia Maria De Souza Amorim"
"NÚCLEO PÍO BAROJA DE TRADUÇÃO DE LITERATURA ESPANHOLA","O projeto propõe em um primeiro momento uma investigação aprofundada sobre teorias da tradução vigentes nos séculos xix e na primeira metade do século xx para em seguida refletir sobre questões surgidas a partir da segunda metade do século xx. Em um segundo momento serão selecionados textos relevantes da virada do século xix para o século xx da literatura espanhola que apresentam problemáticas relevantes para os estudos da tradução. Em um terceiro momento a atividade será prioritariamente prática. A partir de atividades de tradução alinhadas a teorias como a de derrida (1985) benjamin (2008) e haroldo de campos (2011) pretende-se fazer com que textos produzidos no mundo hispânico alcancem a comunidade universitária e externa. Portanto nosso projeto projeta a formação de tradutores por um lado e a democratização de textos escritos em espanhol para o maior público possível.","Wagner Monteiro Pereira"
"ALEPH UERJ","Fazer da literatura a inspiração e personagem principal de si própria não é exatamente uma novidade. No contexto das ficções atreladas às culturas hispânicas trata-se de um tema recorrente mas que encontrou no nome do argentino jorge luis borges um espelho irradiador. Parte da obra el aleph (1949) o conto homônimo nos apresenta de forma verossímil a existência de um ponto capaz de reunir todos os cantos do universo. Longe da ingênua possibilidade de alocar o todo mas ciente do real maravilhoso (carpentier 1949) que nos faz latino-americanos o presente projeto de extensão aleph uerj objetiva transformar-se em um espaço difusor da diversidade das culturas e artes hispânicas promovendo diferentes eventos cursos e ações que viabilizem o diálogo e o engajamento entre os seus participantes (discentes egressos e comunidade de maneira geral). Ao tomar postulados freireanos como a autonomia e as experiências (freire 1997a 1997b) espera-se estimular que os participantes possam utilizar a língua castelhana como uma forma de expressão e de construção de suas identidades sublinhando o quanto língua e literatura se fazem enquanto vias para a emancipação social (castillo 2020). A partir de um preceito epistemológico ligado a um paradigma outro (mignolo 2003) buscar-se-á fomentar a criação de parcerias entre a uerj e entidades ligadas à educação cultura e artes no âmbito municipal estadual nacional e internacional. Como marco teórico ganharão destaque incursões em discussões a respeito de campo literário (bourdieu 1989) do pensamento liminar (mignolo 2003) da colonialidade do poder (quijano 2014) a ideia de agência dos participantes (monte mór 2017) via educação linguística. Aleph uerj é “afetividades literárias extensionistas” um espaço para sublinhar não apenas a diversidade do universo hispânico mas também subverter certas ordens canônicas ou estereotipadas comumente ligadas aos países que se circunscrevem ao hispanismo (cerdeira 2019 2021).","Phelipe De Lima Cerdeira"
"GUITARRA ELÉTRICA E IMPROVISAÇÃO: UMA POSSIBILIDADE DE SOCIABILIZAÇÃO E EXPRESSÃO DE JOVENS ESTUDANTES.","“guitarra elétrica e improvisação: uma possibilidade de sociabilização e expressão de jovens estudantes” é um projeto de extensão universitária da uerj que se destina a pesquisar e divulgar a guitarra elétrica e desse modo se configura como um instrumento de manutenção do patrimônio cultural fomento às novas manifestações culturais e intercambio de conhecimento entre os seus atores.","Gustavo Da Silva Furtado De Mendonca"
"ARTE E MATERIALIDADES ELEMENTARES","O projeto “arte e materialidades elementares” pretende criar espaço de trabalho coletivo que envolva a pesquisa prático-teórica de materialidades presentes principalmente no uso da cerâmica e de sua matéria fundamental a argila. Visa promover manifestações artísticas e educacionais que exploram a experimentação de processos e procedimentos do uso sobretudo desta técnica e desta matéria de acordo com o público envolvido suas especificidades e subjetividades. Visa fomentar diálogos entre arte saúde e educação utilizando principalmente os ateliês de gravura e cerâmica da coart e da hupe/nesa com possíveis desdobramentos no ateliê da eba/ufrj além de parcerias e participações que possam surgir.","Ana Tereza Prado Lopes"
"NÚCLEO DE ESTUDOS DAS AMÉRICAS - NUCLEAS","O núcleo de estudos das américas – nucleas criado em 2004 foi integrado ao sistema de codificações dos componentes organizacionais nesse mesmo ano recebendo pelo niesc o código 802305000001 e atuando em parceria com a faculdade de direito. Possui condições físicas para receber alunos professores pesquisadores e pessoas interessadas na cultura latino americana oferecer cursos estágios organizar eventos publicar livros e outros ensaios.","Alexis Toribio Dantas"
"REVISTA LATINIDADE","O projeto de extensão da revista latinidade de responsabilidade do núcleo de estudos das américas(nucleas) coordenados pelos professores maria teresa toríbio brittes lemos alexis t. Dantas e paulo roberto gomes seda reflete o esforço em proporcionar aos leitores a produção de pesquisadores latinoamericanos preocupados com os problemas que envolvem as américas e suas relações com o mundo globalizado. Pretende também se tornar um veículo de divulgação dos fenômenos e processos sociais que dominam o continente e suas relações internacionais.","Alexis Toribio Dantas"
"REVISTA DAS AMÉRICAS","O projeto de extensão da revista das américas de responsabilidade do núcleo de estudos das américas (nucleas) coordenado pelos professores alexis toríbio dantas e paulo roberto gomes seda reflete o esforço em proporcionar aos leitores a produção de pesquisadores latinoamericanos preocupados com os problemas que envolvem as américas e suas relações com o mundo globalizado. Pretende também se tornar um veículo de divulgação dos fenômenos e processos sociais que dominam o continente e suas relações internacionais.","Alexis Toribio Dantas"
"CENOGRAFIA EXPOGRÁFICA INCLUSIVA: AMPLIANDO O ACESSO AOS ESPAÇOS CULTURAIS DA UERJ.","O projeto tem como proposta analisar todo o processo que envolve a realização de uma exposição de arte nas galerias e nos espaços culturais da uerj desde a pesquisa a criação e a montagem visando a elaboração de uma expografia acessível para pessoas com deficiência física mobilidade reduzida deficiência visual intelectual e outras limitações. Os espaços físicos os mobiliários as montagens os equipamentos e os suportes das obras serão constantemente averiguados de acordo com cada exposição e caso necessário serão adequados respeitando as normas abnt nbr 9050/2020 que estabelece critérios e parâmetros técnicos para tornar os espaços culturais mais acessíveis eliminando as barreiras físicas visuais táteis e sonoras para garantir desse modo a democratização do acesso à cultura.","Rejane Manhães Da Rocha Faria"
"LER É BOM PRA CACHORRO!","O projeto “ler é bom pra cachorro!” tem por propósito oportunizar o encontro de crianças e jovens autistas com a literatura para além do espaço escolar favorecendo o acesso a bens culturais e a dimensão alteritária da literatura que nos convida a extrapolar os limites da experiência do viver. Além disso o projeto apresenta uma metodologia inovadora visto que atua no campo da educação assistida por cães e conta com cães especialmente selecionados e treinados para este tipo de intervenção tendo por propósito favorecer o acolhimento do público neurodivergente do projeto facilitar a formação de vínculo com os membros da equipe e contribuir com as interações sociais dos membros pela redução do estresse promovido pela presença de cães preparados para este fim (hall et. Al 2016). Além disso o projeto se compromete com a ampliação dos espaços de sociabilidade e formação cultural de crianças e jovens autistas de são gonçalo e demais municípios próximos não só pela mediação literária favorecida pela presença dos cães mas também pela inclusão e mediação do público alvo em outros projetos desenvolvidos na ffp como a colônia de férias o clube de ciências e a semana de ciência e tecnologia. Desta forma o projeto reafirma um compromisso com a demanda explícita de alguns autistas e suas famílias que denunciam a ausência de espaços sociais de interação a dificuldade de acesso aos bens culturais seja pela inexistência de políticas culturais voltadas para este público ou pela exclusão social ativa. Neste sentido o gepac – grupo de estudos e pesquisas em autismo e serviços assistidos por cães – através das ações diretas do projeto e desenvolvimento de parcerias com diversos cursos da ffp e com movimentos sociais em defesa da comunidade autista tem contribuído para a criação de espaços/tempos de sociabilidade para estas pessoas e favorecido a ampliação de experiências dos licenciados da ffp no campo profissional e humano em relação a crianças e jovens autistas.","Vanessa Christina Breia"
"(HER)STÓRIAS – MAPEAMENTO DE COLETIVOS DE MULHERES ARTIVISTAS NA CENA LATINO-AMERICANA","O projeto tem por escopo tecer um panorama de coletivos de mulheres artivistas da cena contemporânea na latino-américa especialmente nas cidades do rio de janeiro quito buenos aires e montevidéu colaborando com a construção de uma '(her)stória' termo que parte do neologismo estadunidense 'herstory' (1970). Em outros palavras a (her)stória traduz-se por uma história escrita a partir de uma perspectiva feminista enfatizando o papel das mulheres ou contadas do ponto de vista de mulheres e suas ações no mundo em especial no campo das artes da cena.","Luciana De Fátima Rocha Pereira De Lyra"
"NÚCLEO DOS ESTUDOS MÍDIAS E RELAÇÕES INTERNACIONAIS (NEMRI)","O núcleo de mídias e cultura nas relações internacionais (nemri) visa oferecer um canal de análise crítica sobre temas e eventos contemporâneos de relações internacionais e de política externa. A partir de palestras e debates protagonizados por reconhecidos especialistas o nemri propõe uma abordagem transdisciplinar entendendo a centralidade do sistema midiático na informação e comunicação dos processos internacionais como fundamental no processo de formação da opinião pública. Associado ao laboratório de estudos de mídias e relações internacionais (lemri) uma coparceira entre a escola de comunicação da universidade federal do rio de janeiro (eco-ufrj) e o departamento de relações internacionais da universidade do estado do rio de janeiro (dri-uerj) registrada no cnpq desde 2016 e ao observatório de mídias e relações internacionais que conta com o apoio do edital proatec 2022 o nemri completa os esforços para a formação do tríptico ensino-pesquisa-extensão.","Monica Leite Lessa"
"LABORATÓRIO DE ACESSIBILIDADE CULTURAL: CONSTRUINDO REDES CONHECIMENTOS E PRÁTICAS INCLUSIVAS NO DECULT/UERJ","O presente projeto está vinculado à unidade de desenvolvimento tecnológico (udt) laboratório de acessibilidade cultural (lac) criada em 2019. Compartilha portanto o objetivo do lac de promover a pesquisa o desenvolvimento e a implementação de práticas inclusivas e tecnologias assistivas nos múltiplos espaços de arte e cultura da universidade. Partindo da ampla abrangência da iniciativa o projeto concentra-se na articulação de redes intra e extrainstitucionais no fomento ao compartilhamento de conhecimentos e na mobilização e gestão de recursos humanos e materiais necessários à efetivação da proposta. Em consonância com o lac e com o departamento cultural (decult) o projeto busca contribuir para viabilizar estruturar e desenvolver o campo da acessibilidade cultural na universidade além de possibilitar o cumprimento da legislação vigente a garantia de direitos e a equiparação de oportunidades para todos.","Gabriel Barros Guimarães"
"O CORPO E A ALMA DAS RUAS: ENCANTAMENTO NAS ENCRUZILHADAS DAS CIDADES","O corpo e a alma das ruas: encantamento nas encruzilhadas das cidades é um projeto que existe desde 2023. Atualmente nosso projeto vive a etapa do mapeamento do forró. As matrizes tradicionais do forró foram registradas como patrimônio cultural do brasil no livro das formas de expressão no processo do iphan 01450.008052/2011-50. Após essa iniciativa iniciou-se o processo de salvaguarda atendendo às demandas dos próprios detentores deste bem. Desta forma o mapeamento das matrizes tradicionais do forró no rio de janeiro é um projeto que visa atender a enorme comunidade forrozeira do nosso estado assim como auxilia as políticas públicas de cultura e salvaguarda do iphan. Esse mapeamento é coordenado pela associação dos amigos do museu de folclore edison carneiro – acamufec. Devido a uma sólida parceria entre a acamufec e o viramundo: laboratório de geografias populares do igeog/uerj fomos convidados a participar neste mapeamento através do processo de pesquisa de campo entrevista com detentores e a produção de um de um amplo georeferenciamento das atividades localidades e personalidades que constituem esse bem cultural. O estado do rj foi dividido em quatro regiões: 1. Baixadas litorâneas 2. Costa verde 3. Região serrana e 4. Região metropolitana.","Julia Santos Cossermelli De Andrade"
"NÚCLEO DE ESTUDOS DE HISTÓRIA DA MODA E DA INDUMENTÁRIA (NEHMI)","O núcleo de estudos de história da moda e da indumentária (nehmi) tem por finalidade reunir pesquisadores e estudantes que pesquisam o tema da história da moda e da indumentária em geral para que juntos proponham ações com o intuito de divulgar os estudos atualmente feitos sobre o tema em diversas áreas para outros discentes de cursos como história comunicação artes design filosofia e letras bem como para profissionais de museus e do patrimônio para professores da educação básica e para o público em geral. O nehmi se propõe a ser um espaço aglutinador de debates e amplificador para a sociedade mais ampla sobre o tema da história da moda e da indumentária de forma que a sociedade possa ter acesso às reflexões sobre objetos como vestimentas e adornos que estão presentes em seu cotidiano mas cujos sentidos passam despercebidos à maioria. Além disso o nehmi tem também como função levar essas reflexões por meio de ações diversas para espaços culturais como museus com acervo de indumentária e para a escola entendendo que a reflexão sobre a indumentária oferece potentes mecanismos de reflexão sobre o mundo social político cultural e econômico. Dessa forma não apenas discentes dos cursos de graduação mencionados mas também especialistas na áreas de museologia e de patrimônio o público mais amplo de museus docentes da educação básica e seus estudantes são parte do público-alvo das ações do nehmi que tem como base a imbricação entre ensino pesquisa e extensão.","Camila Borges Da Silva"
"CINEMA HISTÓRIA Y OTRAS COSITAS MÁS","O objetivo do projeto é articular ensino de história e cinema valorizando o protagonismo dos/ das estudantes para a organização de encontros que debatam filmes a partir da abordagem do campo dos estudos históricos. Em termos práticos ocorrerão sessões quinzenais de debates acerca de filmes dos mais variados gêneros mas com predileção por filmes históricos que serão analisados com atenção ao seu impacto no conhecimento histórico. Não se trata de um cineclube pois há uma delimitação restrita de temas a serem tratados assim como nossos comentários giram ao redor de uma bibliografia contemporânea voltada aos novos debates da história como a história pública. Enfatizamos novas fontes para o ensino de história: as novas mídias (cinema tv música história em quadrinhos e séries de tv) possibilitam a diversificação da prática do professor aproximando a vida dos estudantes de temas históricos e permitindo a ampliação do debate em sala de aula. Além disso a proposta desse projeto de extensão parte do reconhecimento de que estamos em uma cultura das imagens na qual a visão ganhou proeminência sobre os outros sentidos como afirmam alguns teóricos. Trata-se de mediar encontros quinzenais capitaneados por estudantes da uerj que envolve estudantes de todo o brasil para o debate de um filme de gênero por encontro que agregue aos debates históricos do presente. Os encontros quinzenais já acontecem há quase dois anos sendo que agora decidimos dar a eles um caráter oficial a partir da sua inserção em projeto de extensão. Os alunos da uerj que participam em geral são estudantes do segundo ao oitavo período mas também contamos com alunos de mestrado e doutorado assim como com a presença de outros professores do departamento de história e de outras universidades que já vieram convidados a participar de nossos encontros.","Eduardo Ferraz Felippe"
"ATELIÊ LITERÁRIO","Este projeto de extensão tem ações dedicadas à produção e análise de textos de escrita criativa e tradução incluindo a leitura crítica que esses atos implicam. Diversos públicos interessados em literatura e escrita na comunidade interna e externa à uerj podem ser beneficiados. Por convergirem com currículos dos cursos de letras porém as ações podem ser especialmente úteis a estudantes desses cursos uma vez que refletir e escrever sobre textos literários lhes é basilar. A escrita e a leitura literária conquanto sejam parte fundamental da formação profissional na área de letras por vezes têm aprofundamento limitado pelas circunstâncias e demandas curriculares na graduação. Faz-se necessária e significativa portanto a promoção constante de oportunidades e aporte extraclasse para ajudar a consolidar tais práticas textuais e ampliar debates para além da sala de aula. Este projeto objetiva oferecer oportunidades como essas com vistas a aprofundamento e diálogo em torno de textos literários e da produção escrita dos próprios participantes. Isso ocorre por meio de discussões em eixos temáticos diversos oficinas de escrita criativa e acadêmica e divulgação dos textos produzidos. Podemos resumir algumas das premissas teóricas e metodológicas subjacentes. A primeira é o ato de ler como ""constituir não reconstituir um sentido"" (goulemot 2001:108) isto é ler é atualizar fontes de forma autônoma não absorver sentidos estanques. Ademais leitura e escrita são práticas indissociáveis e ativas em contraposição à visão da leitura como ato passivo e à da escrita esquematizada e irrefletida. Ademais a reflexão dialógica é essencial ao desenvolvimento do pensamento crítico e sua divulgação democratizadora. (acrescenta-se que o projeto adota o nome writing hub em inglês além de ateliê escrita uerj em português a fim de alcançar o público de letras-inglês sem excluir outras pessoas—uma vez que atuamos no brasil e usamos portanto os dois idiomas.","Luísa Leite Santos De Freitas"
"VICE-VERSA: RELAÇÕES INTERCULTURAIS NA PRÁTICA","O projeto “vice-versa: relações interculturais na prática” visa fomentar o diálogo intercultural através de cursos extensionistas da realização de grupos de leitura atividades de tradução produção de podcasts sempre tratando de literatura de língua alemã. Fazemos também a divulgação de nossas atividades e pesquisas acadêmicas através de canais como o instagram (@vice versa_projeto) e youtube (@projetoviceversa7486). O projeto visa criar um ambiente de trocas culturais e de conhecimentos entre a universidade e a sociedade civil. Esta se caracteriza aqui por estudantes professores de instituições públicas e da rede particular alunos de escola pessoas interessadas em cultura literatura tradução e análise literária. A interação entre setores de diferentes áreas acadêmicas e a promoção de discussões transdisciplinares são fundamentais para a proposta do projeto. A tradução realizada seja individualmente ou em workshops desempenha um papel muito significativo. Ela é entendida como uma atividade central para a mediação entre culturas grupos permitindo o contato com diferentes perspectivas e formas de conhecimento. Trata-se resumidamente de refletir nessas atividades como aquilo “que cada cultura imagina ter de próprio (do qual ela faz um traço característico essencial) é certamente o efeito de uma tradução até mesmo de uma sucessão de traduções” (crepon 2004 p.265-66). No geral espera-se com o projeto contribuir para uma melhor formação do profissional em letras complementando sua formação com o desenvolvimento de habilidades interculturais e de realização de atividades de ensino bem como traduções que deverão ser colocadas à disposição do público brasileiro. Questões de interculturalidade abrangem ações ligadas à cidadania ao entendimento do outro. Assim a promoção de habilidades interculturais se integra à ação cidadã por meio do respeito a outras formas de ver e estar no mundo através dos contatos que se propõem no projeto.","Danilo Chiovatto Serpa"
