"nome","resumo","coordenador"
"LITERATURA INGLESA BRASIL","O website literatura inglesa brasil foi idealizado com o intuito de abrir caminhos e possibilitar conversas sobre a literatura de expressão inglesa no brasil. O diálogo entre a academia o mercado editorial a indústria cultural e o público leitor ainda é entrecortado por um ruído significativo no sentido de que exploramos de forma consideravelmente limitada as ferramentas que a popularização da internet nos possibilitou. Tendo por fundamento as práticas educacionais das humanidades digitais (burdick et al. 2012) este projeto tem por objetivo integrar as redes sociais as ferramentas de pesquisa e as enciclopédias digitais para a popularização da literatura e cultura inglesa no brasil. No ambiente virtual situado em https://literaturainglesa.Com.Br objetivamos criar um espaço de circulação de notícias culturais atualizadas como lançamentos resenhas vídeo-aulas e etc. Objetiva-se também fazer o conteúdo do website circular presencialmente por meio de cursos de curta duração em escolas e universidades públicas. Em um momento em que vozes diversas propagam questionamentos acerca da relevância da formação universitária e da importância de se investir em pesquisa no país – especialmente nas humanidades – é preciso mais do que nunca abrir as portas dos nossos departamentos à sociedade que possibilita que eles existam e expor o valor cultural intelectual e social do trabalho que realizamos. Essa abertura é benéfica também aos nossos alunos integrando – e não repelindo – as potencialidades oferecidas pela fluência que as gerações atuais e futuras sem sombra de dúvida demonstrarão ao manejar adaptar e mesmo criar tecnologias que integrarão nossas metodologias de pesquisa e ensino.","Marcela Santos Brigida"
"VOZES FEMININAS NA LITERATURA ITALIANA","Esta proposta de projeto de extensão é resultado de alguns anos de experiência durante a minha vida acadêmica enquanto aluna do curso de letras literatura-italiana e enquanto professora universitária do mesmo curso. Nesse percurso durante as aulas de literatura italiana percebe-se a quase ausência de textos de literatura feminina como se fossem poucas as vozes das mulheres no ambiente das letras seja em prosa seja em poesia. Esse projeto busca dar destaque a essas escritoras e apresentá-las à comunidade interna e externa da uerj por meio da leitura análise e discussão de seus textos. O trabalho se pautará tanto em textos literários romances contos e poesias quanto em manuais de literatura que permitirão entender o contexto em que tais obras foram produzidas. Convém destacar que o contexto histórico social e político desses textos será discutido para que se possa observar quais são as reflexões e as inquietações dessas escritoras em um permanente diálogo com os outros representantes da literatura independente do gênero ou do país.","Marinês Lima Cardoso"
"TEORIA DA LITERATURA E ENSINO DE LITERATURA","Este projeto atina à constituição de um grupo de discussão dos problemas teóricos do ensino da literatura e correspondentemente dos problemas práticos com que se deparam as concepções e valores inerentes ao campo institucional ""literatura"". Da perspectiva da teoria da literatura a problemática do ensino é historicamente relegada a segundo plano posta a tônica da investigação literária numa relação com obras e autores; da perspectiva da prática no entanto observa-se um relativo atraso conceitual e referente ao estado da arte da investigação a exemplo do que se vê nos manuais de história literária. Como resultado o ensino de literatura se constitui numa espécie de não-lugar cognitivo: ele fica por um lado à mercê de concepções pré-teóricas ou pré-críticas da literatura que são os operadores culturais legados da primeira implantação desses estudos à luz do nacionalismo romântico e tal como conformados a interesses políticos historicamente demarcados além das forças do mercado; por outro ele toma de empréstimo ferramentas conceituais do ensino de língua e letramento as quais ignoram que “literatura” define sobretudo uma instituição cultural com valores particulares que se transforma segundo uma dinâmica necessariamente própria em sua relação com demais âmbitos da cultura da sociedade e da economia. Esse atraso se reflete por exemplo numa evidência conhecida: a descontinuidade entre os conteúdos curriculares do ensino básico e os hábitos de leitura das pessoas com ensino superior. Sem que disponhamos de dados que corroborem incisivamente esta hipótese posto que até hoje não se realizou estudo empírico da questão formulada poder-se-ia aventar que a distância entre os modelos e concepções em voga do literário nos dispositivos regulativos de seu ensino no brasil bem como em outros contextos pedagógicos é grandemente responsável pela declínio da leitura literária. Nosso projeto de extensão visa mapear essa problemática.","Matheus Barbosa Morais De Brito"
"LABORATÓRIO INTERDISCIPLINAR DE ESTUDOS RENASCENTISTAS","Tema para o biênio 2023-2024: “as várias faces do humor no renascimento: muito mais do que simples risadas"". Para o próximo biênio temos como objetivo verificar as formas como a arte em todos os seus desdobramentos utilizou-se do humor para fazer críticas sociais críticas pessoais e entretenimento durante o renascimento. Ao longo do período de glória do império romano o entretenimento se dava muitas vezes de forma violenta com o uso de gladiadores escravos e animais selvagens em lutas que só terminavam com a morte. Todavia existia também quem fizesse críticas com os mais variados endereços valendo-se do humor através de textos satíricos. Após a queda do império romano a itália viveu um período ininterrupto de dominações ocorrendo apenas a intervalos a mudança da nacionalidade do opressor. Após vários séculos nessa rotina uma centelha reacendeu o brilho da península italiana e transformou-a novamente no centro das atenções culturais: apesar de sua fugacidade visto que durou pouco mais de um século tantas mentes brilharam e iluminaram a cultura italiana que o renascimento é relembrado até hoje como um dos momentos mais importantes da itália. Durante o renascimento artistas como ludovico ariosto niccolò machiavelli pietro aretino usaram o humor para alfinetar a sociedade hipócrita em que viviam. Nosso projeto visa oferecer minicursos e oficinas temáticas sobre o renascimento italiano a alunos de graduação em letras preferencialmente com habilitação em português e italiano mas também das graduações em história artes e arquitetura bem como pessoas da comunidade externa que tenham interesse pela cultura italiana do período renascentista. A oficina será realizada sempre com a supervisão do professor responsável e um aluno bolsista preferencialmente na uerj mas também em escolas da rede pública ou ifes.","Patrícia Alexandra Gonçalves"
"ALEPH UERJ","Fazer da literatura a inspiração e personagem principal de si própria não é exatamente uma novidade. No contexto das ficções atreladas às culturas hispânicas trata-se de um tema recorrente mas que encontrou no nome do argentino jorge luis borges um espelho irradiador. Parte da obra el aleph (1949) o conto homônimo nos apresenta de forma verossímil a existência de um ponto capaz de reunir todos os cantos do universo. Longe da ingênua possibilidade de alocar o todo mas ciente do real maravilhoso (carpentier 1949) que nos faz latino-americanos o presente projeto de extensão aleph uerj objetiva transformar-se em um espaço difusor da diversidade das culturas e artes hispânicas promovendo diferentes eventos cursos e ações que viabilizem o diálogo e o engajamento entre os seus participantes (discentes egressos e comunidade de maneira geral). Ao tomar postulados freireanos como a autonomia e as experiências (freire 1997a 1997b) espera-se estimular que os participantes possam utilizar a língua castelhana como uma forma de expressão e de construção de suas identidades sublinhando o quanto língua e literatura se fazem enquanto vias para a emancipação social (castillo 2020). A partir de um preceito epistemológico ligado a um paradigma outro (mignolo 2003) buscar-se-á fomentar a criação de parcerias entre a uerj e entidades ligadas à educação cultura e artes no âmbito municipal estadual nacional e internacional. Como marco teórico ganharão destaque incursões em discussões a respeito de campo literário (bourdieu 1989) do pensamento liminar (mignolo 2003) da colonialidade do poder (quijano 2014) a ideia de agência dos participantes (monte mór 2017) via educação linguística. Aleph uerj é “afetividades literárias extensionistas” um espaço para sublinhar não apenas a diversidade do universo hispânico mas também subverter certas ordens canônicas ou estereotipadas comumente ligadas aos países que se circunscrevem ao hispanismo (cerdeira 2019 2021).","Phelipe De Lima Cerdeira"
"PRÁTICAS EM EDIÇÃO E CRÍTICA TEXTUAL","O projeto visa a preparação e a publicação de edições atualizadas de obras antigas especialmente do século xvi e também visa a permitir ao aluno de graduação e aos interessados trabalhar na edição de tais obras de forma a acompanhar todas as fases desde a pesquisa dos testemunhos (obras manuscritas e impressas) em bibliotecas e arquivos a leitura e a transcrição dos documentos a colação das diferentes versões o estabelecimento dos textos a confecção de notas e paratextos até a revisão dos originais e das provas tipográficas. Objetiva também realizar eventos científicos que permitam a reflexão sobre a teoria e a prática da crítica textual. O terceiro objetivo é a edição de obras acadêmicas como reuniões de ensaios e artigos.","Sheila Moura Hue"
"CLUBE DE LEITURA DE LITERATURA NORTE-AMERICANA","O projeto de extensão “clube de leitura de literatura norte-americana” visa partilhar conhecimento sobre a literatura produzida nos eua e em suas colônias com alunos do cap-uerj da graduação e da pós-graduação da uerj assim como pessoas da comunidade externa que tenham interesse na literatura norte-americana e nos gêneros propostos. A literatura norte-americana como outras literaturas nacionais foi moldada pela história do país que a produziu. Desde as histórias orais contadas pelos povos originários até a contemporaneidade a narrativa a poesia e o teatro dos eua se estabeleceram como uma das literaturas mais prolixas do mundo. O projeto visa oferecer minicursos clubes de leitura oficinas temáticas leituras coletivas e outras atividades literárias sobre a literatura norte-americana com foco em gêneros marginalizados como por exemplo a literatura young adult (juvenil) e infantojuvenil. As atividades serão realizadas remotamente ou presencialmente na uerj sempre sob supervisão do professor responsável e dos alunos bolsistas.","Vanessa Cianconi Vianna Nogueira"
"CURSO DE LÍNGUA ITALIANA PARA ESTUDANTES E PROFISSIOANIS DA ÁREA DO TURISMO - MODALIDADE ONLINE","O presente projeto justifica-se por colaborar para a ampliação do leque de possibilidades do aprendizado de línguas estrangeiras favorecendo o acesso democrático a conhecimentos diversificados e especialmente neste caso o acesso por parte de estudantes e profissionais da área do turismo. O presente projeto também visa promover a sensibilização ao estudo da língua e da cultura italiana tão rica cuja influência é patente na sociedade brasileira além de constituir um insturmento facilitador de promoção profissional e desenvolvimento cultural. Por fim o presente projeto justifica-se por promover a observação do ensino-aprendizagem da língua italiana com o propósito de abrir espaços de prática docente aos graduandos/ licenciandos do curso de português -italiano da uerj bem como com o propósito de abrir discussões de ordem teórico-metodológica relacionadas à formação do professor de línguas e seu trabalho sobretudo na modalidade online.","Veridiana Skocic Marchon"
"NÚCLEO PÍO BAROJA DE TRADUÇÃO DE LITERATURA ESPANHOLA","O projeto propõe em um primeiro momento uma investigação aprofundada sobre teorias da tradução vigentes nos séculos xix e na primeira metade do século xx para em seguida refletir sobre questões surgidas a partir da segunda metade do século xx. Em um segundo momento serão selecionados textos relevantes da virada do século xix para o século xx da literatura espanhola que apresentam problemáticas relevantes para os estudos da tradução. Em um terceiro momento a atividade será prioritariamente prática. A partir de atividades de tradução alinhadas a teorias como a de derrida (1985) benjamin (2008) e haroldo de campos (2011) pretende-se impulsionar a literatura espanhola oitocentista e novecentista (de vanguarda) no brasil e publicar os resultados em periódicos classificados através do qualis-capes. Os alunos seguirão uma prática de repensar o cânone já definido e o papel do tradutor como protagonista na formação de novos cânones.","Wagner Monteiro Pereira"
"CINE CLIO-PSYCHÉ: CINEMA E ARTE COMO RECURSOS DE ENSINO E DIVULGAÇÃO DA HISTÓRIA DA PSICOLOGIA","O projeto de extensão cine clio-psyché é uma atividade integrante do instituto de psicologia da universidade do estado do rio de janeiro (uerj). Tem por objetivo realizar apresentações de filmes acompanhadas de debates no campo da historiografia da psicologia da psiquiatria ou da psicanálise. Conta com a presença de convidados para discutir os filmes. As sessões são realizadas com periodicidade mensal (em um dia fixo por exemplo todas as terceiras terças-feiras de cada mês) contando com a seguinte dinâmica: os filmes são escolhidos com antecedência nas reuniões do clio-psyché após amplo debate de seus membros. Em seguida os bolsistas se encarregam de escolher os debatedores e finalmente da organização divulgação e execução do evento propriamente dito. No dia de sua realização os debatedores são responsáveis por alavancar a discussão a partir do filme trazendo assuntos de suas sistematizações teóricas e pesquisas desenvolvidas.","Ana Maria Jaco Vilela"
"REPRESENTAÇÕES SOCIAIS E ESTEREÓTIPOS SOBRE O TURISMO NA CIDADE DO RIO DE JANEIRO.","O projeto de extensão se insere na linha de processos psicossociais mais especificamente nas relações de identidade e suas interconexões com contextos culturais. Além de ser um campo rico para pesquisas em ciências humanas e sociais (mendonça 2012) o turismo não é algo distante das pessoas pois em algum momento os indivíduos leram ou vivenciaram algo relacionado ao assunto seja em um comercial de televisão comentários de quem viajou ou uma propaganda no jornal de venda de pacotes turísticos. é possível afirmar que de maneira geral as pessoas têm uma noção do que significa esse termo. Os conceitos ou as ideias sobre turismo mais encontrados segundo panosso netto (2010) são: férias viagem descanso lazer e prazer fuga da realidade gerador de emprego e renda difusor de cultura entre os povos indústria sem chaminés atividade econômica que mais cresce no mundo deslocamento de pessoas entre outros. Desse modo a mídia tem difundido informações sobre o turismo fomentando a perspectiva de que as viagens e a escolha dos destinos são diferenciais no processo de reconhecimento social. Este estudo pretende utilizar o fenômeno social do turismo como campo para desenvolvimento de um modelo teórico integrado entre cognições e representações para tanto baseia-se na teoria das representações sociais que se constitui como um grande campo de investigação em diferentes abordagens nas ciências sociais e humanas e segundo silva trindade e silva junior (2012) tem se mostrado um instrumento teórico e metodológico interessante para estudos no âmbito da abordagem psicossocial.","Anderson Pereira Mendonça"
"“SOCIALIZAÇÃO E INCLUSÃO SOCIAL – MOVIMENTO DOS GRUPOS SOCIAIS” - CAMPO DA PSICOLOGIA SOCIAL DO TRABALHO E `DAS ORGANIZAÇÕES","O projeto “socialização e inclusão social – movimento dos grupos sociais” compõe o programa latis – laboratório trabalho inclusão social e sustentabilidade está relacionado ao campo da psicologia social do trabalho e organizacional tendo como base as discussões sobre a complexidade na contemporaneidade e a importância de estudos integrados das relações sociais do movimento dos grupos sociais do trabalho e das organizações sociais com ampliação do espaço de pesquisa-intervenção. O pressuposto é um olhar psicossocial sobre o processo de socialização considerando que os indivíduos atravessam situações similares no processo de entrada em um grupo em uma instituição ou em uma cultura. Propõe um espaço que possibilite o autoconhecimento e ampliação dos recursos culturais e sociais requisitos importantes na inclusão social em um novo ambiente. Assim o projeto tem como escopo principal a vivência orientada do processo grupal onde os participantes possam partilhar experiências sentimentos considerando o trabalho como dispositivo de inclusão social propiciando condições para pensar e (re) pensar seu processo de socialização. O projeto vem estabelecendo parcerias com: - programa de atendimento a refugiados e solicitantes de refúgio - pares cáritas /rj em um processo coletivo-colaborativo busca desvelar a trajetória migratória a cultura e a inserção dessa população no mercado de trabalho brasileiro possibilitando a criação de planos de ação para o enfrentamento dessas situações; - cátedra sergio vieira de melo da uerj e o projeto de pesquisa: vidas paralelas migrantes – perspectiva brasil-frança – capes-cofecub e as aldeias sos/operação acolhida. As diferentes ações vêm contribuindo com: - o desenvolvimento de estudos e pesquisas sobre os temas na psicologia; - a ampliação da formação dos estudantes de psicologia; - reflexões das políticas públicas junto às parcerias; - um espaço de acolhimento e de orientação sobre o mercado de trabalho.","Heloisa Helena Ferraz Ayres"
"DESCUBRA: NÚCLEO DE PESQUISAS E DIÁLOGOS SOBRE EXISTENCIALISMO SUBJETIVIDADE E CULTURA BRASILEIRA E LATINO-AMERICANA","O descubra núcleo de pesquisa e diálogos sobre existencialismo subjetividade e cultura brasileira e latino-americana é um projeto de extensão iniciado em 2023.2 e que vem ganhando contornos de espaço em que a reflexão sobre a trajetória de vida das pessoas é o tema central. Assim nesta nova etapa do descubra três linhas de ação serão implementadas. A primeira focada é voltada para estudantes profissionais e pesquisadores que tenham interesse no campo do existencialismo francês - em diálogo com jean-paul sartre e simone de beauvoir. é ofertado um grupo de estudos introdutórios semanal com foco em discussão da vida e obra de autores importantes ao campo existencialista. O grupo é sempre espaço aberto a receber novos integrantes. Desde 2023.2 temos estudado as biografias de simone de beauvoir e jean-paul sartre. Este estudo será continuado em 2024 e é a partir destes estudos que o tema das biografias de como uma pessoa se faz pessoa em seu tempo constituindo seu projeto existencial se tornou central para o grupo. Como desdobramento dessa questão surgida no espaço de estudos introdutórios o projeto prevê a continuação das sessões mensais de cinema. Estas sessões terão foco em obras de diretoras/es brasileiras/es/os e latino-americanas/es/os que tenham vinculação com o campo existencialista. Após a exibição dos filmes haverá debate englobando aspectos existenciais e sócio-culturais das obras. Para o ano de 2024 prevemos que as sessões trabalhem sempre filmes que tematizem vidas de pessoas importantes no cenário latino-americano permitindo contato com o tema das biografias. Além disso o projeto de extensão passará a realizar mensalmente rodas de cuidado em praça pública tendo como tema gerador a história de vida das pessoas. As rodas serão mediadas por alunes extensionistas e terão disparadores que sensibilizem os participantes a olharem para suas trajetórias e para o modo como se engajam na realidade imediata no campo em que sua vida se desdobra.","Rodolfo Rodrigues De Souza"
"USINA POÉTICA TRÊS MARIAS: CENA POESIA ROTEIRARIA E PERFORMANCE","Oficina poética. Usina poética três marias é um projeto de extensão que pretende oferecer oficinas poéticas com sede na faculdade de formação de professores a ffp-uerj. Compreendendo o poético como campo ampliado de modos de dizer e fazer artísticos pertencentes à mídias diversas o projeto realizará oficinas de múltiplos gêneros. Assim a escrita criativa presente em poemas contos roteiros teatro cinema e histórias em quadrinho serão trabalhadas a partir da leitura e dramatização dos referidos discursos eventualmente contando com a presença de convidados da cena contemporânea.","Cassiana Lima Cardoso Vieira"
"LABORATÓRIO DE EDUCAÇÃO MUSICAL","Projeto de extensão atuante desde 2019 com o objetivo de desenvolver atividades de caráter extensionista que inspirem um olhar crítico e inovador sobre a educação musical além de consolidar um espaço de debates e reflexões acera do objeto da lei 11769/2008. Busca estabelecer vínculos com escolas particulares e escolas das redes de ensino municipais e estadual para desenvolver propostas práticas de formação para educadores musicais na perspectiva de uma formação crítica e cidadã democratizando o acesso ao patrimônio cultural musical e contribuindo para a preservação da memória cultural brasileira.","Flavia De Oliveira Barreto"
"BORDA DO MUNDO: POÉTICAS EM PANO ESTENDIDO","O projeto integrando as áreas de letras e artes visa promover a pesquisa e experimentação de poéticas e narrativas femininas em sua dinâmica de tessitura: coletiva anônima processual manual. Técnica têxtil. A metáfora é conhecida mas é preciso reconhecê-la. Desde a ancestral identificação com a rede que envolve acolhe e captura (na voz em primeiro lugar depois na escrita) o discurso é texto. Tecido. Em sua origem etimológica comum texto técnica e tecido partilham o sentido de fazer. Um fazer especial como tecer. Assim sempre foi possível aproximar esses dois campos de trabalho: poesia e pano. A partir de diversas ações de caráter teórico e prático formativo e performativo a presente proposta extensionista quer promover pesquisa discussão e experimentação em práticas e discursos pertencentes aos campos da literatura e das artes visuais voltando-se especialmente a poéticas que envolvam questões ações e agenciamentos femininos nesses territórios cosendo os processos de escritura e tessitura enquanto fazeres manuais técnicas têxteis.","Giovanna Marina Giffoni"
"CENTRO DE MEMÓRIA DA IMIGRAÇÃO DA ILHA DAS FLORES","Em 1883 o governo imperial criou na ilha das flores uma hospedaria de imigrantes para abrigar os estrangeiros recém-chegados ao país. A hospedaria fazia parte das ações governamentais implementadas no processo de povoamento do território brasileiro e de substituição da mão de obra escrava para a livre. Durante sua existência a hospedaria atendeu não só imigrantes mas migrantes internos e prisioneiros políticos. Em 1966 as atividades da hospedaria foram definitivamente encerradas sendo a ilha das flores posteriormente transferida para o ministério da marinha. Apesar da hospedaria ser amplamente conhecida pela produção acadêmica sobre imigração sua história havia sido pouco estudada. Em 2011 a marinha do brasil e a uerj firmaram um convênio para constituir um roteiro de visitação permanente e de promoção de exposições tornando-o um espaço para exposições. Dessa forma criou-se o centro de memória da imigração da ilha das flores com o objetivo de pesquisar e divulgar as experiências (i) migratórias vivenciadas naquele espaço. As atividades do centro de memória estão sendo conduzidas por um grupo. Para além deste grupo contamos com o auxílio de pesquisadores da imigração que atuam em instituições nacionais e internacionais como o museu da imigração do estado de são paulo o museo de la inmigración de buenos aires o ellis island national museum immigration e o canadian museum of immigration at pier 21. Vale destacar que o centro de memória é responsável pela coordenação acadêmica do primeiro equipamento cultural público do estado do rio de janeiro com vistas a agregar pesquisadores da área da imigração e principalmente sensibilizar a população fluminense acerca deste tema. Entendemos que desse modo a universidade cumpre com suas tarefas de estabelecer uma interface entre a pesquisa o ensino e a extensão.","Luis Reznik"
"LETRAS ENSINO E DIVERSIDADE ÉTNICA: EM COLABORAÇÃO COM A APRENDIZAGEM DAS CULTURAS AFRO-BRASILEIRA E INDÍGENA","Auxiliar graduandos/as pós-graduandos/as gestores professores/as e a sociedade de um modo geral a desenvolverem práticas voltadas para a leitura e o debate de temas evocados pelas literaturas de língua portuguesa além dos contributos teóricos antropológico e histórico em auxílio à aprendizagem das culturas afro-brasileira e indígena que contribuam para uma educação etnicorracial que os auxiliem não somente a repensar metodologias para o currículo mas como avaliar posturas adotadas também em ambientes não escolares.","Norma Sueli Rosa Lima"
"HISTÓRIA DE SÃO GONÇALO: MEMÓRIA E IDENTIDADE","O grupo história de são gonçalo foi criado em 1996 com o objetivo de desenvolver pesquisas projetos de ensino e extensão dedicados à história e historiografia daquela localidade. Entretanto ao longo do tempo várias ações foram realizadas nos municípios adjacentes sempre considerando a abordagem da história local um campo privilegiado de investigação. A partir da coleta organização e pesquisa em fontes documentais iconográficas e depoimentos orais foram sendo elaboradas atividades pedagógicas voltadas para a reflexão das vivências e experiências locais. Com financiamento da faperj as atividades foram reunidas nas caixas da história e distribuídas para escolas municipais através de oficinas com os professores. A experiência com as caixas possibilitou a elaboração de materiais didáticos sobre a recepção de imigrantes em são gonçalo. Compreendemos a relevância de trabalhar com o tema da imigração pois além de ter funcionado na cidade uma hospedaria de imigrantes o município de são gonçalo é o terceiro no estado do rio de janeiro em número de imigrantes (ibge 2010). Dar voz aos imigrantes que ajudaram a construir são gonçalo foi o objetivo da mostra presença imigrante em são gonçalo e do livro experiências da imigração. São gonçalo nos séculos xx e xxi. O memorial da igreja matriz de são gonçalo é outro espaço expositivo que ajudamos a construir a partir das pesquisas que subsidiaram as obras de recuperação do templo. Nos dois últimos anos iniciamos uma investigação sobre a imprensa de são gonçalo ao receber uma coleção de exemplares do jornal a gazeta de são gonçalo primeiro jornal local de periodicidade regular e de materiais que pertenceram às oficinas gráficas do jornal o são gonçalo. Nossas pesquisas também são divulgadas por meio de apresentações de trabalhos em congressos publicações de artigos e livros e produção de monografias dissertações e teses. Todo nosso acervo encontra-se disponível no site www.Historiadesaogoncalo.Pro.Br.","Rui Aniceto Nascimento Fernandes"
"LER É BOM PRA CACHORRO!","O projeto “ler é bom pra cachorro!” tem por objetivos: oportunizar o encontro de crianças e jovens autistas com a literatura para além do espaço escolar favorecendo o acesso a bens culturais e a dimensão alteritária da literatura que nos permite extrapolar os limites da experiência do viver. A dinâmica de realização dos encontros prevê os seguintes elementos básicos estruturantes: a formação inicial de grupos pequenos em torno de 3 membros para o desenvolvimento da atividade considerando a singularidade do público em termos de interação social e comunicação; o suporte do cão enquanto um elemento central de vinculação da nossa equipe com os atendidos no crma criando uma atmosfera acolhedora para a vivência de novas experiências conforme temos evidenciado no projeto “os efeitos da terapia assistida por cães no desenvolvimento de crianças com tea” e a participação ativa dos membros na escolha das obras a serem trabalhadas em cada encontro. Desta forma o projeto reafirma um compromisso com a demanda explícita de alguns autistas e suas famílias que denunciam a ausência de espaços sociais de interação a dificuldade de acesso aos bens culturais seja pela inexistência de políticas culturais voltadas para este público ou pela exclusão social ativa. Neste sentido o gepac – grupo de estudos e pesquisas em autismo e intervenções assistidas por cães – está retomando as ações do grupo de aproximação entre os usuários do crma e o campus da ffp já que em 2020 nossas iniciativas sofreram os impactos da pandemia.","Vanessa Christina Breia"
"REGISTROS E MEMÓRIAS AFRO-DIASPÓRICAS E SUAS IMAGENS NO ESTADO DO RIO DE JANEIRO: MOVIMENTOS FESTAS E PERFORMANCES","O projeto “registros e memórias afro-diaspóricas e suas imagens no estado do rio de janeiro: movimentos festas e performances” tem como objetivo refletir sobre as imagens da população negra no estado do rio de janeiro possibilitando por meio de um trabalho articulado de memória do que existe em arquivos públicos acervos privados álbuns de família e um sistemático trabalho fotográfico e filmográfico de eventos as inúmeras possibilidades de se pensar a presença da população negra nas cidades com foco no estado do rio de janeiro. é ainda um projeto que dialoga estreitamente com meus interesses de pesquisa na última década assim como minha participação em grupos de pesquisa certificados pelo cnpq congressos e seminários acadêmicos assim como minha atuação em educativos de festivais de cinema e como curadora selecionadora de filmes programadora e júri. é um projeto amplo e aberto que se constrói a partir dos movimentos dos atores e das próprias cidades onde estão baseados. O mesmo tem duração prevista para durar aproximadamente 5 anos entendendo a temporalidade do quadriênio e do prociência/uerj assim como os desdobramentos e divulgação científica da pesquisa. Interessa-me refletir de maneira multidisciplinar (em uma interlocução entre ciências sociais cinema e artes visuais) sobre processos e circulações de artistas produtores e curadores negras e negros em circuitos artísticos galerias e museus assim como mostras e festivais de cinema. Chego a esta interseção após dez anos de pesquisa nos campos de cinema e cidade e cinema negro e tenho percebido neste sentido como em algumas propostas projetos e casos as fronteiras entre campos artísticos flutuam são deslocadas manchadas (borradas) ou são suspensas.","Ana Paula Pereira Da Gama Alves Ribeiro"
"BAIXADA METAL: REGISTRO AUDIOVISUAL DE CULTURAS JOVENS PERIFÉRICAS","O projeto de extensão ""baixada metal: registro audiovisual de culturas jovens periféricas"" tem por objetivo a realização de uma série de documentários sobre a cena da música rock da baixada fluminense (com ênfase inicial no heavy metal e no hardcore-punk) sendo o primeiro um longa-metragem situado na cidade de duque de caxias município sede do campus da febf já em fase de gravação (desde janeiro de 2013) através de parcerias com os projetos de pesquisa e extensão “canal laborav: televisão educação e periferia” e “laboratório de rádio experimental educativo-comunitário em bairro do município de duque de caxias”. Um curta-metragem intitulado “baixada metal: teaser” foi produzido e veiculado em dvd do canal laborav na uerj sem muros 2014. O roteiro visa o registro etnográfico dessas práticas artísticas urbanas e de seus participantes através de gravações de bandas e público em shows e pontos de encontro de entrevistas com músicos público e lojistas do comércio caxiense voltado para o segmento. As cenas rock/heavy metal/hardocore de mesquita são joão de meriti e nova iguaçu serão objeto de posteriores documentários da série. Outras atividades de extensão incluirão o registro da história oral dessa cultura jovem em duque de caxias em parceria com o projeto de extensão em fase de cadastro “núcleo de estudos sobre periferias – centro de memória das periferias”; a veiculação de programas na rádio-comunitária kaxinawá sediada na febf com entrevistas filmadas e incorporados ao vídeo final; e a capacitação de alunos (futuros docentes) e professores via oficinas em sala de aula e prática em campo para utilização de novas tecnologias audiovisuais na atividade docente.","Pedro Alvim Leite Lopes"
"CENTRO CULTURAL DO CAP-UERJ","Este projeto visa estabelecer o ""centro cultural do cap-uerj"" um espaço multifuncional dedicado às exposições de artes visuais que abrangem temas nas áreas das artes e da educação. O objetivo principal é promover a integração entre esses campos proporcionando uma experiência única que combina a apreciação artística aprendizado e interação. Além das exposições o centro se concentrará na produção de materiais para as instalações no espaço criando assim uma plataforma para a expressão criativa e colaborativa dos artistas locais com os alunos do cap-uerj. Além disso um espaço educativo será criado com monitores qualificados para auxiliar os visitantes na compreensão e apreciação das exposições. O ""centro cultural do cap-uerj"" busca ser um marco na comunidade democratizando o acesso à cultura e incentivando o aprendizado por meio da arte estabelecendo parcerias institucionais e oferecendo uma variedade de atividades desde exposições temáticas até cursos e oficinas. Este projeto tem o potencial de enriquecer a vida cultural e educacional da comunidade da uerj inspirando gerações futuras.","Aldene Rocha Da Silva Júnior"
"RIO JOVEM 2011","“hoje tudo existe para terminar numa foto” já prenunciava susan sontag em 1977. àquela época para fotografar olhava-se através de um visor encobrindo parte do rosto. Esperava-se para apertar o botão no momento certo. Levava-se o filme exposto para a revelação. Esperava-se novamente para receber as fotografias impressas que eram então compartilhadas passando de mão em mão e guardadas em álbuns caixas e gavetas. Hoje no entanto o gesto e o tempo da fotografia são outros. O braço é esticado olha-se e toca-se a tela do celular. A imagem surge instantaneamente e em seguida é enviada para o ciberespaço onde conviverá virtualmente com as trilhões que ali estão. Para que uma imagem se destaque nesse quase que infinito universo é necessário lapidar o ato de fotografar. Ou seja pensar olhar aplicar filtros críticos praticar uma fotografia menos automática e assim possivelmente menos efêmera. é sob essa ótica que desde 2009 alunos e alunas do 9o ano do ensino fundamental e do 1o ano do ensino médio do cap-uerj vêm dirigindo seus olhares para jovens no rio de janeiro. O projeto riojovem aqui apresentado insere-se como atividade acadêmica de extensão e de pesquisa na disciplina “fotografia” ministrada no departamento de educação física e artística. As mais de 10 mil fotografias já realizadas configuram um amplo retrato dos hábitos e das sociabilidades da juventude carioca. Parcerias entre a escola de artes visuais do parque lage e a universidade do estado do rio de janeiro vêm possibilitando a exibição pública dessas fotografias. Nesta quarta exposição riojovem apresenta 120 imagens realizadas em 2018 por alunos e alunas do 9o ano. As 24 horas desses jovens se desdobram em narrativas de seu cotidiano e revelam suas rotinas intimidades e emoções. Mais de 500 imagens já foram exibidas em quatro exposições montadas na escola de artes visuais do parque lage no rio de janeiro com ampla repercussão na mídia e nos meios acadêmicos.","Aldene Rocha Da Silva Júnior"
